source,target
dmap1,dcps
dmap1,nup35
dmap1,mrpl30
dmap1,rwdd2
dmap1,dnase1l1
dmap1,mfsd3
dmap1,lnp
dmap1,ccdc115
dmap1,mif4gd
dmap1,trip13
dmap1,ipmk
dmap1,rpain
dmap1,nup37
dmap1,mrpl12
dmap1,2010003j03rik
dmap1,1810054d07rik
dmap1,obfc2b
dmap1,1700029i01rik
dmap1,dnajb4
dmap1,rab28
dmap1,trnt1
dmap1,2310005n01rik
dmap1,znhit1
dmap1,ifi35
dmap1,bxdc5
dmap1,mettl7a
dmap1,ppil3
dmap1,cd2bp2
dmap1,rnf168
dmap1,2700038n03rik
dmap1,pigw
dmap1,2610018i03rik
dmap1,2810408a11rik
dmap1,polr3b
dmap1,taf15
dmap1,cenpl
dmap1,2610304g08rik
dmap1,atad2
dmap1,atp6ap2
dmap1,wars2
dmap1,ankrd24
dmap1,sf4
dmap1,actr8
dmap1,armc9
dmap1,3200002m19rik
dmap1,pex1
dmap1,ankrd40
dmap1,mus81
dmap1,telo2
dmap1,1200011o22rik
dmap1,coasy
dmap1,tmem24
dmap1,ints12
dmap1,rpusd1
dmap1,xrcc4
dmap1,napg
dmap1,2410008k03rik
dmap1,2410004f06rik
dmap1,snx10
dmap1,ddx28
dmap1,esco2
dmap1,ddx54
dmap1,1500002o20rik
dmap1,cyb5r1
dmap1,fundc1
dmap1,slc35f2
dmap1,slc39a4
dmap1,alkbh4
dmap1,ddx42
dmap1,4933421e11rik
dmap1,zbed3
dmap1,nat13
dmap1,adpgk
dmap1,btbd4
dmap1,pgm2
dmap1,1700001p01rik
dmap1,1700013b16rik
dmap1,luc7l
dmap1,xpo5
dmap1,ttc4
dmap1,2210016l21rik
dmap1,sgol1
dmap1,htatsf1
dmap1,prcp
dmap1,2600005c20rik
dmap1,bbs5
dmap1,ppme1
dmap1,pdia5
dmap1,pdzd11
dmap1,2700097o09rik
dmap1,zfp444
dmap1,2810030e01rik
dmap1,sass6
dmap1,pgm3
dmap1,tdp1
dmap1,2410104i19rik
dmap1,2900024o10rik
dmap1,ccdc94
dmap1,prkrir
dmap1,tmem138
dmap1,wasl
dmap1,2610110g12rik
dmap1,1700047i17rik
dmap1,wdr75
dmap1,2410075d05rik
dmap1,2410091c18rik
dmap1,1110017d15rik
dmap1,mcee
dmap1,man2c1
dmap1,4930404h21rik
dmap1,5830411e10rik
dmap1,rap2b
dmap1,3930401k13rik
dmap1,ttc21a
dmap1,pop7
dmap1,gga2
dmap1,parn
dmap1,armc8
dmap1,ampd2
dmap1,1300002k09rik
dmap1,stk40
dmap1,armc1
dmap1,spata17
dmap1,1110005a03rik
dmap1,hnrpr
dmap1,lrrtm1
dmap1,rmi1
dmap1,tktl2
dmap1,nsun6
dmap1,4933427d14rik
dmap1,gorasp1
dmap1,8430406i07rik
dmap1,9130404d08rik
dmap1,abcb8
dmap1,scrn3
dmap1,s100pbp
dmap1,5830415f09rik
dmap1,1110008j03rik
dmap1,armet
dmap1,qtrtd1
dmap1,4930556p03rik
dmap1,4930547n16rik
dmap1,wbp7
dmap1,phpt1
dmap1,ccdc101
dmap1,acyp2
dmap1,med25
dmap1,1700025e21rik
dmap1,giyd2
dmap1,arl5b
dmap1,adal
dmap1,tmem49
dmap1,cant1
dmap1,6330548g22rik
dmap1,6530401d17rik
dmap1,6530401n04rik
dmap1,txndc4
dmap1,1700022c21rik
dmap1,glt8d1
dmap1,fahd2a
dmap1,ppp1r11
dmap1,gpr172b
dmap1,2010003o18rik
dmap1,ipo11
dmap1,1700123d08rik
dmap1,arpm1
dmap1,mdh1b
dmap1,arfrp1
dmap1,2310032f03rik
dmap1,2410187c16rik
dmap1,eprs
dmap1,rpl18a
dmap1,dtl
dmap1,rps9
dmap1,ccdc116
dmap1,raf1
dmap1,arrdc5
dmap1,1700021c14rik
dmap1,hnrpm
dmap1,2610028h24rik
dmap1,2900062l11rik
dmap1,jmjd5
dmap1,atg16l1
dmap1,ocel1
dmap1,leng4
dmap1,mospd3
dmap1,trappc6b
dmap1,lsmd1
dmap1,tmem33
dmap1,cnih4
dmap1,d530033c11rik
dmap1,brd8
dmap1,2610021k21rik
dmap1,cygb
dmap1,2310079f23rik
dmap1,sp2
dmap1,dlst
dmap1,9130019o22rik
dmap1,cdk5rap3
dmap1,apobec3
dmap1,bc003324
dmap1,mynn
dmap1,vps16
dmap1,bc003993
dmap1,lsm2
dmap1,hist1h1a
dmap1,senp3
dmap1,trim2
dmap1,polh
dmap1,apobec1
dmap1,cacnb1
dmap1,tcfap4
dmap1,mapbpip
dmap1,il23a
dmap1,ngrn
dmap1,gtf2a1
dmap1,wdr6
dmap1,dbr1
dmap1,slc12a9
dmap1,dpp7
dmap1,prkab1
dmap1,msh4
dmap1,gpr137b
dmap1,tssk6
dmap1,gtpbp3
dmap1,tars
dmap1,d17h6s56e-5
dmap1,d1pas1
dmap1,nudt19
dmap1,ptdsr
dmap1,rab34
dmap1,ubqln4
dmap1,derl2
dmap1,wbscr16
dmap1,pcdhgb5
dmap1,pcdhgb6
dmap1,pcdhgb7
dmap1,pcdhgc5
dmap1,pcdhga8
dmap1,pcdhga10
dmap1,rpl10
dmap1,lrp8
dmap1,nolc1
dmap1,trim8
dmap1,38975
dmap1,smarca5
dmap1,pcdhb4
dmap1,mrpl36
dmap1,ccrk
dmap1,cpsf1
dmap1,sfxn2
dmap1,sfxn4
dmap1,slc5a5
dmap1,tle6
dmap1,gtf2ird2
dmap1,tulp4
dmap1,hist2h3c2
dmap1,def8
dmap1,bat3
dmap1,fubp1
dmap1,klf16
dmap1,ghitm
dmap1,igsf8
dmap1,2810055g22rik
dmap1,ubox5
dmap1,aco2
dmap1,d17wsu104e
dmap1,asb15
dmap1,nek8
dmap1,pask
dmap1,recql5
dmap1,anp32b
dmap1,rtn4ip1
dmap1,steap3
dmap1,rbm39
dmap1,mutyh
dmap1,hook2
dmap1,ing4
dmap1,asb6
dmap1,slc12a6
dmap1,osgep
dmap1,2310061j03rik
dmap1,mosc2
dmap1,prpf6
dmap1,nol11
dmap1,pycr2
dmap1,tmem97
dmap1,st13
dmap1,wdr23
dmap1,opa1
dmap1,ptges2
dmap1,smc4
dmap1,nmd3
dmap1,nol12
dmap1,hdlbp
dmap1,lbr
dmap1,sh3bp4
dmap1,zfp451
dmap1,ai597479
dmap1,ppp1r15b
dmap1,mmaa
dmap1,gltscr2
dmap1,rdh10
dmap1,g431001i09rik
dmap1,tm9sf4
dmap1,rcc1
dmap1,stx12
dmap1,zkscan1
dmap1,eif3s9
dmap1,emilin1
dmap1,krba1
dmap1,5830446m03rik
dmap1,sf3b3
dmap1,ankrd10
dmap1,cog4
dmap1,trip12
dmap1,imp3
dmap1,hemk1
dmap1,usp52
dmap1,pwp1
dmap1,apon
dmap1,csnk1g2
dmap1,zc3h10
dmap1,rdh5
dmap1,zcd1
dmap1,ncln
dmap1,tbrg4
dmap1,mat2b
dmap1,smek2
dmap1,4930427a07rik
dmap1,ai413782
dmap1,cenpo
dmap1,cbll1
dmap1,epdr2
dmap1,kctd9
dmap1,gmpr2
dmap1,dnajc9
dmap1,mtbp
dmap1,topors
dmap1,psmd2
dmap1,stk38
dmap1,nrm
dmap1,prpf19
dmap1,tnfsf5ip1
dmap1,wdr74
dmap1,tmem109
dmap1,otub1
dmap1,yars
dmap1,elovl5
dmap1,yipf2
dmap1,nme7
dmap1,d6wsu176e
dmap1,d7wsu128e
dmap1,gfm1
dmap1,tomm70a
dmap1,prpf8
dmap1,1810047c23rik
dmap1,med9
dmap1,bcas3
dmap1,lsm10
dmap1,mthfd1
dmap1,nol1
dmap1,ppp2r4
dmap1,slc39a6
dmap1,ogt
dmap1,carf
dmap1,centg3
dmap1,plac8
dmap1,cog8
dmap1,nol6
dmap1,reep6
dmap1,car9
dmap1,dph1
dmap1,1110031b06rik
dmap1,zfp119
dmap1,bivm
dmap1,tmem63a
dmap1,tmem143
dmap1,cbx7
dmap1,ncaph
dmap1,wdr79
dmap1,bc017643
dmap1,otx2
dmap1,wdr36
dmap1,etf1
dmap1,suv420h1
dmap1,5630401d24rik
dmap1,5430407p10rik
dmap1,zdhhc5
dmap1,pet112l
dmap1,csde1
dmap1,sesn2
dmap1,rad9b
dmap1,1700019d03rik
dmap1,ppil2
dmap1,spsb4
dmap1,abcc10
dmap1,pomt1
dmap1,abhd11
dmap1,b3gnt7
dmap1,nsun2
dmap1,lactb2
dmap1,bc002059
dmap1,prmt7
dmap1,chtf18
dmap1,5830457o10rik
dmap1,bc021438
dmap1,mrm1
dmap1,oxnad1
dmap1,d14ertd500e
dmap1,rfc4
dmap1,bc011426
dmap1,dak
dmap1,ai450540
dmap1,dars
dmap1,rabif
dmap1,ndufs1
dmap1,rabepk
dmap1,rhov
dmap1,sdcbp2
dmap1,zfp189
dmap1,bc008163
dmap1,tardbp
dmap1,cbr4
dmap1,tmem34
dmap1,ndrg4
dmap1,d230025d16rik
dmap1,klhdc4
dmap1,bc021891
dmap1,8430410k20rik
dmap1,ppan
dmap1,parp3
dmap1,rnu3ip2
dmap1,eif4b
dmap1,rbm10
dmap1,polr2h
dmap1,rasgef1b
dmap1,sumf1
dmap1,bc031781
dmap1,ccdc25
dmap1,bc025462
dmap1,kcnj14
dmap1,c330016o10rik
dmap1,arid5a
dmap1,bud13
dmap1,ahsa1
dmap1,cdca7l
dmap1,atf7
dmap1,tfb1m
dmap1,apbb3
dmap1,csnk1a1
dmap1,5730596k20rik
dmap1,ina
dmap1,2500001k11rik
dmap1,tubb2c
dmap1,arhgap1
dmap1,pias3
dmap1,ipo13
dmap1,thrap3
dmap1,c230096c10rik
dmap1,jtv1
dmap1,zfp418
dmap1,aars
dmap1,bc031441
dmap1,olfr1234
dmap1,gtf3c5
dmap1,ubqln1
dmap1,rbm17
dmap1,jarid1b
dmap1,zfp472
dmap1,leap2
dmap1,c330021a05rik
dmap1,wac
dmap1,ctdsp1
dmap1,st7l
dmap1,gtpbp10
dmap1,9530068e07rik
dmap1,nat10
dmap1,lars2
dmap1,zfp740
dmap1,rbks
dmap1,d2ertd435e
dmap1,liph
dmap1,drbp1
dmap1,aaas
dmap1,grwd1
dmap1,rnf113a1
dmap1,e230022h04rik
dmap1,bcl2l13
dmap1,gnl3
dmap1,dirc2
dmap1,wdr42a
dmap1,ccdc95
dmap1,klre1
dmap1,nars2
dmap1,bclaf1
dmap1,centb1
dmap1,4933403f05rik
dmap1,edc3
dmap1,smc5
dmap1,elof1
dmap1,iars
dmap1,rpl32
dmap1,2610027c15rik
dmap1,bnip1
dmap1,sfrs8
dmap1,ddx19b
dmap1,sulf1
dmap1,mthfd1l
dmap1,nup88
dmap1,dnajc8
dmap1,slc25a32
dmap1,ccdc98
dmap1,4921511i16rik
dmap1,fastkd2
dmap1,zc3hav1l
dmap1,tyw3
dmap1,dennd2a
dmap1,sart2
dmap1,gabpb2
dmap1,rbbp5
dmap1,nut
dmap1,polrmt
dmap1,cart1
dmap1,pqlc3
dmap1,c79407
dmap1,zfp322a
dmap1,arl15
dmap1,d14ertd436e
dmap1,c330027c09rik
dmap1,btbd9
dmap1,vps52
dmap1,d030070l09rik
dmap1,dars2
dmap1,f11r
dmap1,d2wsu81e
dmap1,agps
dmap1,lrp4
dmap1,d030051n19rik
dmap1,samd10
dmap1,rsbn1
dmap1,foxj3
dmap1,zmpste24
dmap1,ppp1cb
dmap1,guf1
dmap1,c330023m02rik
dmap1,hirip3
dmap1,kctd13
dmap1,mthfsd
dmap1,bb114266
dmap1,zbtb44
dmap1,ttll6
dmap1,otop2
dmap1,lmln
dmap1,lnpep
dmap1,slco5a1
dmap1,a230079k17rik
dmap1,lass6
dmap1,c230081a13rik
dmap1,gtf3c4
dmap1,c030048b08rik
dmap1,jmjd1a
dmap1,bc057893
dmap1,2310035c23rik
dmap1,mcph1
dmap1,sfrs1
dmap1,6230416j20rik
dmap1,bc068281
dmap1,zbtb37
dmap1,iws1
dmap1,rccd1
dmap1,dusp18
dmap1,nudcd3
dmap1,1810063b05rik
dmap1,fmr1nb
dmap1,ptrh2
dmap1,alkbh2
dmap1,4833401d15rik
dmap1,commd2
dmap1,bola2
dmap1,hspbap1
dmap1,slc38a2
dmap1,zcchc3
dmap1,tsr2
dmap1,2610204g22rik
dmap1,golph4
dmap1,1700058c01rik
dmap1,tasp1
dmap1,adhfe1
dmap1,zfp28
dmap1,5730593n15rik
dmap1,srd5a1
dmap1,c430004e15rik
dmap1,aa408296
dmap1,sall4
dmap1,2700049p18rik
dmap1,rg9mtd2
dmap1,2410014a08rik
dmap1,6430571l13rik
dmap1,leng9
dmap1,rttn
dmap1,prr11
dmap1,tmem169
dmap1,hist1h3c
dmap1,hist1h2aa
dmap1,hist1h2ab
dmap1,hist1h2ba
dmap1,hist1h2bb
dmap1,asah3
dmap1,ppp1r10
dmap1,4931440f15rik
dmap1,ints5
dmap1,a430057m04rik
dmap1,zcchc7
dmap1,ccdc45
dmap1,iqcb1
dmap1,9530056k15rik
dmap1,a630052c17rik
dmap1,rpap1
dmap1,tnpo3
dmap1,xpnpep3
dmap1,6330408a02rik
dmap1,tsr1
dmap1,camk1d
dmap1,c730025p13rik
dmap1,gemin4
dmap1,rhbdd3
dmap1,ttc16
dmap1,psat1
dmap1,zmym6
dmap1,4933430i17rik
dmap1,4930562d19rik
dmap1,bc022623
dmap1,crb3
dmap1,armetl1
dmap1,6820408c15rik
dmap1,rtn4rl1
dmap1,ogfod1
dmap1,kctd19
dmap1,tnn
dmap1,dennd2c
dmap1,lsg1
dmap1,trp53inp2
dmap1,centg2
dmap1,hist1h2ae
dmap1,hist1h2ad
dmap1,hist1h4a
dmap1,hist1h2bg
dmap1,hist1h3b
dmap1,hist1h3d
dmap1,hist2h2aa2
dmap1,hist2h3c1
dmap1,ndor1
dmap1,d830050j10rik
dmap1,asb13
dmap1,dhx33
dmap1,slc9a8
dmap1,cidec
dmap1,iqcg
dmap1,arrdc1
dmap1,myo1g
dmap1,ptrh1
dmap1,gjc1
dmap1,commd8
dmap1,imp4
dmap1,grinl1a
dmap1,mrpl50
dmap1,d13wsu177e
dmap1,1810026j23rik
dmap1,2600014m03rik
dmap1,2700094f01rik
dmap1,ints7
dmap1,c230052i12rik
dmap1,jmjd4
dmap1,6030413g23rik
dmap1,e430028b21rik
dmap1,sec22c
dmap1,pigv
dmap1,ppm1l
dmap1,slc26a11
dmap1,6330442e10rik
dmap1,a930025d01rik
dmap1,slc25a40
dmap1,aadacl1
dmap1,bc049715
dmap1,e130203b14rik
dmap1,trim65
dmap1,aw822216
dmap1,pld4
dmap1,fancm
dmap1,utp15
dmap1,nsun3
dmap1,ai662250
dmap1,atad3a
dmap1,gars
dmap1,a130010j15rik
dmap1,bre
dmap1,4930467m19rik
dmap1,parp11
dmap1,rarsl
dmap1,arhgap11a
dmap1,supv3l1
dmap1,taz
dmap1,ipo7
dmap1,ccdc85a
dmap1,eif5a
dmap1,sirt6
dmap1,ckap2l
dmap1,edc4
dmap1,hcfc1r1
dmap1,gpt1
dmap1,cdc42bpb
dmap1,2410018m08rik
dmap1,tssk5
dmap1,ccdc125
dmap1,spink8
dmap1,2410002i01rik
dmap1,marveld1
dmap1,usp44
dmap1,bc042698
dmap1,2610001j05rik
dmap1,chchd8
dmap1,1110002n22rik
dmap1,snapc5
dmap1,1810013c15rik
dmap1,cdk10
dmap1,rutbc1
dmap1,3000004c01rik
dmap1,ddx39
dmap1,adipor2
dmap1,1810009o10rik
dmap1,tut1
dmap1,abr
dmap1,tubgcp3
dmap1,exoc8
dmap1,tcte3
dmap1,gnl3l
dmap1,ppp2r5b
dmap1,fastkd5
dmap1,zbtb40
dmap1,tanc1
dmap1,nsfl1c
dmap1,f630043a04rik
dmap1,wdsof1
dmap1,6430706d22rik
dmap1,iars2
dmap1,d17ertd441e
dmap1,tcfap2e
dmap1,sgol2
dmap1,fchsd2
dmap1,tsen2
dmap1,ddx17
dmap1,suz12
dmap1,1110032a13rik
dmap1,mtg1
dmap1,lrsam1
dmap1,zfp341
dmap1,aa408556
dmap1,ubie
dmap1,cybasc3
dmap1,bc050210
dmap1,xkr8
dmap1,bc037393
dmap1,bc048355
dmap1,rexo4
dmap1,bc066107
dmap1,b230218l05rik
dmap1,rpl23a
dmap1,rps24
dmap1,1110034c04rik
dmap1,ctdspl2
e2f4,taf9b
e2f4,bc051142
e2f4,ccdc111
e2f4,av340375
e2f4,gapdh
e2f4,hexdc
e2f4,bc056474
e2f4,e230016k23rik
e2f4,gm1019
e2f4,bc063749
e2f4,zfp36l2
e2f4,mpzl1
e2f4,rtel1
e2f4,tmem151
e2f4,loc380687
e2f4,pik4ca
e2f4,bc049807
e2f4,lmna
e2f4,hspa2
e2f4,tdrd1
e2f4,tmem158
e2f4,c330011m18rik
e2f4,d130007c19rik
e2f4,fbxl12
e2f4,nos3as
e2f4,nup85
e2f4,gnn
e2f4,arhgef11
e2f4,mars
e2f4,atg9a
e2f4,brsk1
e2f4,orf61
e2f4,fbxl10
e2f4,crtc1
e2f4,ckap2
e2f4,usp22
e2f4,git1
e2f4,4933439c20rik
e2f4,a4galt
e2f4,rragb
e2f4,loc432637
e2f4,aa415398
e2f4,bc057022
e2f4,2610020h08rik
e2f4,bc048562
e2f4,wapal
e2f4,cdc91l1
e2f4,gpr158
e2f4,znhit3
e2f4,dbx1
e2f4,ypel4
e2f4,gm237
e2f4,mreg
e2f4,zcwpw1
e2f4,txlna
e2f4,eif2a
e2f4,lmtk3
e2f4,1500011j06rik
e2f4,parl
e2f4,aga
e2f4,1100001i22rik
e2f4,mtus1
e2f4,zbtb9
e2f4,adam22
e2f4,spag8
e2f4,slc7a6os
e2f4,zfp251
e2f4,slc25a42
e2f4,d8ertd738e
e2f4,a630018p17rik
e2f4,2810408m09rik
e2f4,nol10
e2f4,ai480556
e2f4,thoc6
e2f4,wdr34
e2f4,zfp760
e2f4,mxi1
e2f4,zfyve26
e2f4,bud31
e2f4,kbtbd8
e2f4,11-sep
e2f4,smcr7
e2f4,bc088983
e2f4,ppp1r13l
e2f4,gpr12
e2f4,olfr1419
e2f4,zfp238
e2f4,mdk
e2f4,hspb6
e2f4,ehmt1
e2f4,acd
e2f4,wfdc16
e2f4,zfp787
e2f4,ttf2
e2f4,npcd
e2f4,prkaa1
e2f4,e2f8
e2f4,lman2l
e2f4,utp18
e2f4,rpp38
e2f4,e130306d19rik
e2f4,uspl1
e2f4,zfp182
e2f4,0610025p10rik
e2f4,ric8b
e2f4,1110054o05rik
e2f4,pcdh17
e2f4,ai747699
e2f4,loc432743
e2f4,loc432939
e2f4,loc433801
e2f4,amt
e2f4,ottmusg00000010673
e2f4,zmynd12
e2f4,ttll4
e2f4,espl1
e2f4,1110013l07rik
e2f4,cenpj
e2f4,zfyve28
e2f4,6030408c04rik
e2f4,b930007l02rik
e2f4,tyw1
e2f4,taf9
e2f4,au020772
e2f4,sp3
e2f4,kbtbd7
e2f4,gpr139
e2f4,nufip2
e2f4,trappc1
e2f4,crls1
e2f4,al022779
e2f4,b230208h17rik
e2f4,pcnp
e2f4,bc062115
e2f4,gal3st3
e2f4,cebpz
e2f4,ankrd34
e2f4,ttbk2
e2f4,10-sep
e2f4,rfx4
e2f4,trp53i13
e2f4,cyb5d2
e2f4,rhox7
e2f4,d4ertd429e
e2f4,4930432o21rik
e2f4,orc2l
e2f4,brd2
e2f4,depdc5
e2f4,crebbp
e2f4,aptx
e2f4,sox6
e2f4,pus1
e2f4,lhx9
e2f4,chka
e2f4,2610301f02rik
e2f4,cdc6
e2f4,magi1
e2f4,psme2
e2f4,c130052g03rik
e2f4,pdzd4
e2f4,ate1
e2f4,zmynd15
e2f4,zfp114
e2f4,trim38
e2f4,specc1
e2f4,man1b1
e2f4,5830416a07rik
e2f4,gsk3a
e2f4,mrpl41
e2f4,2610207i05rik
e2f4,gm166
e2f4,loc554327
e2f4,1200015f23rik
e2f4,ai846148
e2f4,1700029j07rik
e2f4,zfp597
e2f4,tradd
e2f4,1700012a16rik
e2f4,4930403c10rik
e2f4,cln6
e2f4,c80008
e2f4,ai481877
e2f4,au014645
e2f4,pwwp2
e2f4,xylb
e2f4,pdzd8
e2f4,gm71
e2f4,wfdc6a
e2f4,bc013491
e2f4,fancd2
e2f4,gm172
e2f4,gm266
e2f4,8-mar
e2f4,gls2
e2f4,tmem55b
e2f4,glt8d3
e2f4,spryd3
e2f4,a630055g03rik
e2f4,uap1l1
e2f4,ddx31
e2f4,gm561
e2f4,gmps
e2f4,ndufb6
e2f4,cox18
e2f4,pdap1
e2f4,cnga4
e2f4,d130029j02rik
e2f4,4932417i16rik
e2f4,tmtc3
e2f4,gm603
e2f4,mmp25
e2f4,a230067g21rik
e2f4,klhl21
e2f4,bc040758
e2f4,dcp1b
e2f4,6430526n21rik
e2f4,a230056p14rik
e2f4,d930049a15rik
e2f4,treml2
e2f4,gm817
e2f4,gal3st4
e2f4,dock1
e2f4,a630082k20rik
e2f4,gm960
e2f4,gm962
e2f4,zfp408
e2f4,ppm2c
e2f4,tatdn2
e2f4,gm1103
e2f4,bc048644
e2f4,gm1964
e2f4,zfp213
e2f4,kcnk6
e2f4,4931440p22rik
e2f4,aw146154
e2f4,eg330503
e2f4,mef2a
e2f4,gm1661
e2f4,loc545963
e2f4,g630016d24rik
e2f4,i830134h01rik
e2f4,b430319f04rik
e2f4,c130040n14rik
e2f4,1190002a17rik
e2f4,tubal3
e2f4,calca
e2f4,ak2
e2f4,limk2
e2f4,6330534c20rik
e2f4,acy1l2
e2f4,9030025p20rik
e2f4,loc435970
e2f4,eg545391
e2f4,eg545893
e2f4,au040320
e2f4,adrbk2
e2f4,ccne2
e2f4,2310033e01rik
e2f4,2700094k13rik
e2f4,cstf3
e2f4,adam15
e2f4,arnt
e2f4,au021838
e2f4,brms1l
e2f4,btrc
e2f4,rai1
e2f4,cklf
e2f4,atp11c
e2f4,loc622129
e2f4,loc622404
e2f4,loc622408
e2f4,loc622665
e2f4,eg623661
e2f4,ottmusg00000005148
e2f4,mgc107702
e2f4,loc629605
e2f4,dhrs4
e2f4,dnajb6
e2f4,dbi
e2f4,gcn5l2
e2f4,anapc11
e2f4,banf1
e2f4,olfm1
e2f4,slc16a3
e2f4,fn3k
e2f4,rnf38
e2f4,mier1
e2f4,seh1l
e2f4,tom1l2
e2f4,ddhd1
e2f4,asb1
e2f4,d030013i16rik
e2f4,eif4e2
e2f4,gmfg
e2f4,zfhx2
e2f4,2410004p22rik
e2f4,rkhd2
e2f4,ottmusg00000015762
e2f4,loc626391
e2f4,loc626854
e2f4,loc627585
e2f4,loc628586
e2f4,mtcp1
e2f4,vgf
e2f4,wdr37
e2f4,trim46
e2f4,tcerg1
e2f4,tmco1
e2f4,lipe
e2f4,pnkd
e2f4,dhps
e2f4,arl4a
e2f4,gtf2a2
e2f4,rrn3
e2f4,pigl
e2f4,e130016e03rik
e2f4,4922505g16rik
e2f4,ankrd37
e2f4,b130050i23rik
e2f4,edem3
e2f4,a830007l07rik
e2f4,mtl5
e2f4,slc30a2
e2f4,mks1
e2f4,bc022593
e2f4,b230118g17rik
e2f4,asxl1
e2f4,centd2
e2f4,eif4g2
e2f4,1110020g09rik
e2f4,tacc3
e2f4,zfp692
e2f4,ung
e2f4,uevld
e2f4,kntc1
e2f4,zhx1
e2f4,dlgap4
e2f4,hvcn1
e2f4,rabl3
e2f4,pitx2
e2f4,txnrd1
e2f4,blm
e2f4,akap1
e2f4,map2k7
e2f4,apaf1
e2f4,arrdc4
e2f4,hbs1l
e2f4,dhx15
e2f4,phc1
e2f4,clk1
e2f4,aw495713
e2f4,oip5
e2f4,tbc1d17
e2f4,smad7
e2f4,loc208595
e2f4,fancc
e2f4,calcr
e2f4,pcdh8
e2f4,slc22a18
e2f4,rad17
e2f4,timp1
e2f4,zfx
e2f4,zipro1
e2f4,zfp41
e2f4,zfp180
e2f4,loc192758
e2f4,morc3
e2f4,loc544797
e2f4,ai449175
e2f4,tulp2
e2f4,rdbp
e2f4,snrpa
e2f4,1110020p15rik
e2f4,zcsl2
e2f4,pard6a
e2f4,bdnf
e2f4,mon1b
e2f4,zgpat
e2f4,ccl27
e2f4,9430057o19rik
e2f4,spna2
e2f4,cbx5
e2f4,bc003331
e2f4,ap2a1
e2f4,hnrpd
e2f4,fhl1
e2f4,nrp2
e2f4,acads
e2f4,accn1
e2f4,aco1
e2f4,chrna7
e2f4,actb
e2f4,acvr2b
e2f4,ada
e2f4,adam10
e2f4,adam9
e2f4,adh5
e2f4,adora2b
e2f4,adprh
e2f4,parp1
e2f4,adra2c
e2f4,adss
e2f4,akp2
e2f4,abcd1
e2f4,aldh3a2
e2f4,aldoa
e2f4,alk
e2f4,amd2
e2f4,amh
e2f4,prdx6
e2f4,ap1m1
e2f4,ap1s1
e2f4,apc
e2f4,birc2
e2f4,apoc1
e2f4,arf2
e2f4,arf4
e2f4,arf6
e2f4,rhob
e2f4,rhoc
e2f4,arntl
e2f4,art5
e2f4,ass1
e2f4,atf1
e2f4,atf3
e2f4,atm
e2f4,atoh1
e2f4,neurod4
e2f4,atp5a1
e2f4,atp5g1
e2f4,atp6v1a
e2f4,atp6v1b2
e2f4,atpif1
e2f4,slc7a1
e2f4,aup1
e2f4,bad
e2f4,bard1
e2f4,bax
e2f4,bcl6b
e2f4,bcat1
e2f4,bckdha
e2f4,bmi1
e2f4,bmp4
e2f4,bmpr2
e2f4,bpgm
e2f4,zfp36l1
e2f4,birc6
e2f4,bsn
e2f4,btg1
e2f4,btg2
e2f4,cacna1a
e2f4,calb2
e2f4,calm3
e2f4,calr
e2f4,calu
e2f4,caml
e2f4,canx
e2f4,car3
e2f4,car5a
e2f4,casp2
e2f4,casp7
e2f4,cbx1
e2f4,cbx2
e2f4,cbx3
e2f4,ccnb2
e2f4,ccnd1
e2f4,ccne1
e2f4,ccnf
e2f4,ccng2
e2f4,cct5
e2f4,cct7
e2f4,scarb2
e2f4,cd37
e2f4,cd82
e2f4,cdc25a
e2f4,cdc2a
e2f4,cdc2l1
e2f4,cdk5
e2f4,cdkn1a
e2f4,cdkn2c
e2f4,cdr2
e2f4,cdx4
e2f4,cebpa
e2f4,ephb6
e2f4,cenpa
e2f4,cenpb
e2f4,cenpc1
e2f4,cetn3
e2f4,cfi
e2f4,cfl1
e2f4,chek1
e2f4,chkb
e2f4,chga
e2f4,cirbp
e2f4,socs2
e2f4,socs3
e2f4,cit
e2f4,clcn3
e2f4,clk3
e2f4,clk4
e2f4,cnn2
e2f4,col13a1
e2f4,cox5a
e2f4,cox7c
e2f4,cox8a
e2f4,cox8b
e2f4,cpd
e2f4,cplx1
e2f4,cpox
e2f4,crat
e2f4,crcp
e2f4,crip1
e2f4,crkl
e2f4,crmp1
e2f4,cry1
e2f4,csnk2a1
e2f4,smc3
e2f4,csrp1
e2f4,csrp2
e2f4,ctf1
e2f4,cttn
e2f4,cycs
e2f4,cyp26a1
e2f4,dapk3
e2f4,dck
e2f4,dscr3
e2f4,ddit3
e2f4,ddost
e2f4,ddx5
e2f4,dhx9
e2f4,degs1
e2f4,slc29a2
e2f4,dhcr7
e2f4,diap1
e2f4,dffb
e2f4,dll1
e2f4,dpagt1
e2f4,drg1
e2f4,arid3a
e2f4,dsg2
e2f4,dvl2
e2f4,e2f1
e2f4,mapre1
e2f4,ebp
e2f4,ect2
e2f4,eef2
e2f4,eef2k
e2f4,egr1
e2f4,ddx19a
e2f4,eif4ebp1
e2f4,elf3
e2f4,elk4
e2f4,ell
e2f4,emd
e2f4,mark2
e2f4,emp2
e2f4,endog
e2f4,eno3
e2f4,epc1
e2f4,ercc2
e2f4,erh
e2f4,esrra
e2f4,smarcad1
e2f4,etv1
e2f4,etv6
e2f4,evx1
e2f4,evx2
e2f4,ewsr1
