source,target
tcea3,gm6611
tcea3,eg625670
tcea3,c230055k05rik
tcea3,4930467e23rik
tcea3,gm14092
tcea3,klhl3
tcea3,gm6795
tcea3,eg627902
tcea3,loc628205
tcea3,loc629091
tcea3,eg629441
tcea3,dmrtc1b
tcea3,eg633089
tcea3,gm7112
tcea3,vmn2r4
tcea3,loc637260
tcea3,aadacl2
tcea3,gm7292
tcea3,eg640613
tcea3,gm14316
tcea3,c79589
tcea3,defb26
tcea3,8030494b02rik
tcea3,4930594m22rik
tcea3,4732471j01rik
tcea3,dux
tcea3,nova1
tcea3,plb1
tcea3,loc665276
tcea3,eg665756
tcea3,eg665871
tcea3,loc665918
tcea3,eg665946
tcea3,cyp4a31
tcea3,1700049e17rik1
tcea3,gm8076
tcea3,eg666435
tcea3,gm8613
tcea3,gm8799
tcea3,igk-v21-12
tcea3,igk-v21-10
tcea3,igk-v21-9
tcea3,syce1l
tcea3,gm10035
tcea3,gm9054
tcea3,ighv1-80
tcea3,1700016p03rik
tcea3,gm9338
tcea3,loc677600
tcea3,bc106175
tcea3,kis2
tcea3,gm14488
tcea3,1700062i23rik
tcea3,b230206l02rik
tcea3,loc100040223
tcea3,9130206i24rik
tcea3,cyp3a41b
tcea3,gm14206
tcea3,gm10488
tcea3,gm16434
tcea3,cldn25
tcea3,5330434g04rik
tcea3,tcra-v8
tcea3,4632427i20rik
tcf7l2,abcg1
tcf7l2,acp1
tcf7l2,chrna4
tcf7l2,chrnb2
tcf7l2,adipoq
tcf7l2,aspa
tcf7l2,adra2a
tcf7l2,adra2b
tcf7l2,aire
tcf7l2,akap2
tcf7l2,akap3
tcf7l2,alox12e
tcf7l2,alox15
tcf7l2,aoc3
tcf7l2,apbb1
tcf7l2,app
tcf7l2,arhgap6
tcf7l2,atoh1
tcf7l2,neurog2
tcf7l2,atp2b2
tcf7l2,atp10a
tcf7l2,bcl7c
tcf7l2,fabp7
tcf7l2,prdm1
tcf7l2,bmp7
tcf7l2,smyd1
tcf7l2,zfp36l1
tcf7l2,zfp36l2
tcf7l2,c1qa
tcf7l2,ciita
tcf7l2,casp4
tcf7l2,casq1
tcf7l2,cbln2
tcf7l2,ccna1
tcf7l2,cd37
tcf7l2,cdh11
tcf7l2,cdh13
tcf7l2,cdh3
tcf7l2,cdkn1a
tcf7l2,cfh
tcf7l2,cftr
tcf7l2,chrd
tcf7l2,chrm1
tcf7l2,socs1
tcf7l2,cldn1
tcf7l2,cldn5
tcf7l2,ccr7
tcf7l2,cxcr7
tcf7l2,cntn1
tcf7l2,col13a1
tcf7l2,col14a1
tcf7l2,comp
tcf7l2,cpeb1
tcf7l2,cplx2
tcf7l2,cpne6
tcf7l2,cryba1
tcf7l2,csrp3
tcf7l2,ctla2a
tcf7l2,ctsc
tcf7l2,ctss
tcf7l2,cyp11a1
tcf7l2,cyp2b9
tcf7l2,cyp27b1
tcf7l2,cyp7b1
tcf7l2,dab1
tcf7l2,dapk2
tcf7l2,slc6a3
tcf7l2,dclk1
tcf7l2,dcn
tcf7l2,ddn
tcf7l2,defa1
tcf7l2,defcr-rs1
tcf7l2,defa-rs2
tcf7l2,twist2
tcf7l2,dio1
tcf7l2,dll3
tcf7l2,dlx2
tcf7l2,dnahc11
tcf7l2,dnase1
tcf7l2,drd1a
tcf7l2,prl8a2
tcf7l2,ebf2
tcf7l2,sparcl1
tcf7l2,efna1
tcf7l2,egr2
tcf7l2,emx1
tcf7l2,eno3
tcf7l2,epb4.9
tcf7l2,epha7
tcf7l2,es1
tcf7l2,esx1
tcf7l2,eya2
tcf7l2,f2rl1
tcf7l2,ms4a2
tcf7l2,fcgr3
tcf7l2,fgf10
tcf7l2,fgf5
tcf7l2,fgf8
tcf7l2,fhit
tcf7l2,foxc2
tcf7l2,foxd4
tcf7l2,foxf2
tcf7l2,flt1
tcf7l2,flt3l
tcf7l2,ftcd
tcf7l2,fv1
tcf7l2,gabra3
tcf7l2,gabrg1
tcf7l2,slc6a13
tcf7l2,gad1
tcf7l2,galnt3
tcf7l2,galr2
tcf7l2,gata6
tcf7l2,gbp1
tcf7l2,gbp2
tcf7l2,gfra3
tcf7l2,tsc22d3
tcf7l2,gpr83
tcf7l2,gjd2
tcf7l2,gjb1
tcf7l2,gjb3
tcf7l2,gls
tcf7l2,gna14
tcf7l2,pdpn
tcf7l2,gpr56
tcf7l2,gsta3
tcf7l2,h2-bl
tcf7l2,h2-m3
tcf7l2,h2-t10
tcf7l2,h2-t22
tcf7l2,hal
tcf7l2,has2
tcf7l2,hbb-b1
tcf7l2,hbb-bh1
tcf7l2,hdc
tcf7l2,hes1
tcf7l2,hesx1
tcf7l2,hk1
tcf7l2,mnx1
tcf7l2,foxa2
tcf7l2,hoxa10
tcf7l2,hoxa6
tcf7l2,hoxb13
tcf7l2,hoxd11
tcf7l2,hpse
tcf7l2,hpgd
tcf7l2,hpx
tcf7l2,hr
tcf7l2,id1
tcf7l2,id2
tcf7l2,id3
tcf7l2,id4
tcf7l2,irgm1
tcf7l2,cxcl10
tcf7l2,ifi47
tcf7l2,ifit1
tcf7l2,ifng
tcf7l2,igf1
tcf7l2,igfbp5
tcf7l2,igh-v3660
tcf7l2,igtp
tcf7l2,il10
tcf7l2,il15ra
tcf7l2,il18
tcf7l2,irf1
tcf7l2,irs4
tcf7l2,kcna5
tcf7l2,kcnj11
tcf7l2,kcnj9
tcf7l2,kcnma1
tcf7l2,napsa
tcf7l2,kif1a
tcf7l2,klk1b26
tcf7l2,klk1b5
tcf7l2,klk1b1
tcf7l2,klk1b8
tcf7l2,mafb
tcf7l2,lama1
tcf7l2,laptm5
tcf7l2,ldhb
tcf7l2,ldhc
tcf7l2,lgals9
tcf7l2,lhx1
tcf7l2,lhx2
tcf7l2,psmb9
tcf7l2,psmb8
tcf7l2,lor
tcf7l2,lyst
tcf7l2,matn3
tcf7l2,meox1
tcf7l2,meox2
tcf7l2,foxc1
tcf7l2,aff1
tcf7l2,trpm1
tcf7l2,mrc2
tcf7l2,mug1
tcf7l2,mx2
tcf7l2,myl7
tcf7l2,myom2
tcf7l2,nfkbia
tcf7l2,nfkbie
tcf7l2,klk1b3
tcf7l2,nkx2-9
tcf7l2,npas1
tcf7l2,nsg2
tcf7l2,nxn
tcf7l2,ogn
tcf7l2,oit1
tcf7l2,otog
tcf7l2,pax2
tcf7l2,pcp4
tcf7l2,pcsk2
tcf7l2,pde4b
tcf7l2,pde9a
tcf7l2,pdgfa
tcf7l2,padi3
tcf7l2,pgk2
tcf7l2,lilrb3
tcf7l2,pitx3
tcf7l2,pla2g5
tcf7l2,pld1
tcf7l2,pou3f3
tcf7l2,pou6f1
tcf7l2,ppp3r2
tcf7l2,ppyr1
tcf7l2,prm2
tcf7l2,proc
tcf7l2,prox1
tcf7l2,psmb10
tcf7l2,psme1
tcf7l2,psme2
tcf7l2,ptcra
tcf7l2,ptgs2
tcf7l2,ptpn13
tcf7l2,ptprd
tcf7l2,ptpru
tcf7l2,rab19
tcf7l2,rab20
tcf7l2,rai1
tcf7l2,aldh1a2
tcf7l2,rasgrp1
tcf7l2,rgs16
tcf7l2,rgs2
tcf7l2,rit2
tcf7l2,rlim
tcf7l2,rorc
tcf7l2,trim30
tcf7l2,dhrs3
tcf7l2,ryr3
tcf7l2,saa2
tcf7l2,scnn1a
tcf7l2,sct
tcf7l2,ccl17
tcf7l2,ccl25
tcf7l2,cxcl12
tcf7l2,sema3e
tcf7l2,sema6a
tcf7l2,sepp1
tcf7l2,sh3gl2
tcf7l2,st6galnac2
tcf7l2,slc22a5
tcf7l2,slc2a1
tcf7l2,snai2
tcf7l2,snai1
tcf7l2,sncg
tcf7l2,sox18
tcf7l2,sox3
tcf7l2,spink3
tcf7l2,dbpht1
tcf7l2,srst
tcf7l2,trim21
tcf7l2,c730007p19rik
tcf7l2,stk10
tcf7l2,aurkc
tcf7l2,wnt8a
tcf7l2,stra6
tcf7l2,abcc8
tcf7l2,sycp3
tcf7l2,tap2
tcf7l2,tapbp
tcf7l2,tbx4
tcf7l2,tcp10c
tcf7l2,prss39
tcf7l2,tff2
tcf7l2,tgfbi
tcf7l2,tgfbr3
tcf7l2,tgm1
tcf7l2,tgm3
tcf7l2,tgtp1
tcf7l2,thbd
tcf7l2,tlx1
tcf7l2,cd40
tcf7l2,tph1
tcf7l2,trh
tcf7l2,tob1
tcf7l2,tshb
tcf7l2,ugdh
tcf7l2,vim
tcf7l2,vipr1
tcf7l2,vldlr
tcf7l2,vpreb1
tcf7l2,wisp2
tcf7l2,wnt2b
tcf7l2,wnt5b
tcf7l2,wt1
tcf7l2,xlr
tcf7l2,plagl1
tcf7l2,rnf112
tcf7l2,zic2
tcf7l2,zp2
tcf7l2,xcr1
tcf7l2,clca3
tcf7l2,pappa2
tcf7l2,ets1
tcf7l2,aadat
tcf7l2,odz3
tcf7l2,papss2
tcf7l2,wif1
tcf7l2,ceacam1
tcf7l2,ceacam10
tcf7l2,ceacam2
tcf7l2,nr5a2
tcf7l2,psma1
tcf7l2,ror1
tcf7l2,cops3
tcf7l2,pclo
tcf7l2,med14
tcf7l2,st6galnac5
tcf7l2,tpsg1
tcf7l2,spo11
tcf7l2,tspan32
tcf7l2,ermap
tcf7l2,xlr5c
tcf7l2,nrk
tcf7l2,atp1a4
tcf7l2,clnk
tcf7l2,dusp13
tcf7l2,hsd17b6
tcf7l2,abcb11
tcf7l2,amot
tcf7l2,d7zem2
tcf7l2,slco1b2
tcf7l2,olfr29-ps1
tcf7l2,cttnbp2
tcf7l2,apln
tcf7l2,lmcd1
tcf7l2,slc7a9
tcf7l2,prok2
tcf7l2,krtap5-1
tcf7l2,dmrt1
tcf7l2,irx4
tcf7l2,il27ra
tcf7l2,slc7a8
tcf7l2,ddah2
tcf7l2,ankrd22
tcf7l2,d1ertd75e
tcf7l2,d8ertd294e
tcf7l2,parp8
tcf7l2,d18ertd653e
tcf7l2,fam3b
tcf7l2,d4bwg0951e
tcf7l2,pcdh12
tcf7l2,tlr5
tcf7l2,rcan2
tcf7l2,slc40a1
tcf7l2,au035318
tcf7l2,avpr1a
tcf7l2,rassf5
tcf7l2,phc2
tcf7l2,gabbr1
tcf7l2,irgm2
tcf7l2,ramp2
tcf7l2,unc93b1
tcf7l2,pdgfc
tcf7l2,plxnc1
tcf7l2,gbp3
tcf7l2,pdzrn3
tcf7l2,plac1
tcf7l2,plek
tcf7l2,heyl
tcf7l2,cited4
tcf7l2,loc56304
tcf7l2,acpp
tcf7l2,stmn4
tcf7l2,fads2
tcf7l2,fgf21
tcf7l2,slc15a1
tcf7l2,sh3bgrl
tcf7l2,krt71
tcf7l2,ube2l6
tcf7l2,cacna2d2
tcf7l2,vsig2
tcf7l2,piwil2
tcf7l2,piwil1
tcf7l2,prokr1
tcf7l2,bcl11b
tcf7l2,pdzk1
tcf7l2,fxyd6
tcf7l2,cd274
tcf7l2,gucy1a3
tcf7l2,tsga8
tcf7l2,fn3k
tcf7l2,aqp9
tcf7l2,syne1
tcf7l2,ngb
tcf7l2,nmi
tcf7l2,mcg_21548
tcf7l2,asb4
tcf7l2,lima1
tcf7l2,cdc26
tcf7l2,2210020m01rik
tcf7l2,adamtsl5
tcf7l2,aggf1
tcf7l2,spesp1
tcf7l2,plbd1
tcf7l2,1200009o22rik
tcf7l2,1300014i06rik
tcf7l2,fank1
tcf7l2,2410004a20rik
tcf7l2,1700011h14rik
tcf7l2,ptgr1
tcf7l2,fgf22
tcf7l2,cap2
tcf7l2,1700052i22rik
tcf7l2,6330407j23rik
tcf7l2,1700097n02rik
tcf7l2,nudt7
tcf7l2,4932416j16rik
tcf7l2,slc39a8
tcf7l2,ubxn11
tcf7l2,4932415g12rik
tcf7l2,rtp4
tcf7l2,rgs8
tcf7l2,tmem100
tcf7l2,galntl5
tcf7l2,ppap2b
tcf7l2,ccdc70
tcf7l2,nacc2
tcf7l2,cgnl1
tcf7l2,wfdc15a
tcf7l2,lrrc50
tcf7l2,pbld
tcf7l2,1110002o04rik
tcf7l2,myadml2
tcf7l2,eml1
tcf7l2,mocos
tcf7l2,scgb3a1
tcf7l2,acss1
tcf7l2,mybphl
tcf7l2,ms4a6d
tcf7l2,atp6v1c2
tcf7l2,rnf122
tcf7l2,srrm4
tcf7l2,lyzl4
tcf7l2,zg16
tcf7l2,1810007d17rik
tcf7l2,sult1c2
tcf7l2,1810022c23rik
tcf7l2,cd209f
tcf7l2,cd209b
tcf7l2,2610034m16rik
tcf7l2,cst13
tcf7l2,asb9
tcf7l2,1700018g05rik
tcf7l2,1700014n06rik
tcf7l2,krtap4-13
tcf7l2,cmbl
tcf7l2,cd164l2
tcf7l2,tnfaip8l2
tcf7l2,bdh2
tcf7l2,wnk4
tcf7l2,polr3gl
tcf7l2,sis
tcf7l2,1700027a07rik
tcf7l2,ccdc89
tcf7l2,ifi35
tcf7l2,ly6g6e
tcf7l2,afap1
tcf7l2,gprc5c
tcf7l2,2210416o15rik
tcf7l2,5730437c11rik
tcf7l2,cpm
tcf7l2,5730457n03rik
tcf7l2,3830417a13rik
tcf7l2,ggnbp1
tcf7l2,kynu
tcf7l2,4633402d09rik
tcf7l2,krt28
tcf7l2,micalcl
tcf7l2,aytl1b
tcf7l2,4931417g12rik
tcf7l2,4933405e24rik
tcf7l2,4933412e12rik
tcf7l2,4933407i18rik
tcf7l2,4933432g23rik
tcf7l2,4933428m09rik
tcf7l2,cpvl
tcf7l2,tbc1d9
tcf7l2,ggt6
tcf7l2,gdpd2
tcf7l2,ifih1
tcf7l2,isx
tcf7l2,optn
tcf7l2,aox3
tcf7l2,tmprss6
tcf7l2,gtf2a1l
tcf7l2,ppm1j
tcf7l2,lypd6b
tcf7l2,2310043m15rik
tcf7l2,apol6
tcf7l2,rnf135
tcf7l2,cdhr5
tcf7l2,urgcp
tcf7l2,igsf5
tcf7l2,gcnt3
tcf7l2,ush1c
tcf7l2,zbtb46
tcf7l2,2200002d01rik
tcf7l2,plxdc1
tcf7l2,spink5
tcf7l2,2610507b11rik
tcf7l2,fam125b
tcf7l2,2700081l22rik
tcf7l2,grrp1
tcf7l2,scn2b
tcf7l2,2900011g08rik
tcf7l2,slc17a7
tcf7l2,fam101a
tcf7l2,pcdh18
tcf7l2,1700049e22rik
tcf7l2,1700049g17rik
tcf7l2,hspa12a
tcf7l2,1700066b19rik
tcf7l2,1700084p21rik
tcf7l2,sult6b1
tcf7l2,4930415o20rik
tcf7l2,loc73899
tcf7l2,1700029m20rik
tcf7l2,4930412l05rik
tcf7l2,4930452g13rik
tcf7l2,3732407c23rik
tcf7l2,steap2
tcf7l2,4933407i05rik
tcf7l2,paqr5
tcf7l2,cyp2s1
tcf7l2,1300003b13rik
tcf7l2,1300002k09rik
tcf7l2,uba7
tcf7l2,ankrd9
tcf7l2,tbc1d21
tcf7l2,cltb
tcf7l2,4933402e13rik
tcf7l2,cyp2j9
tcf7l2,ppp4r4
tcf7l2,nkx6-3
tcf7l2,tmem114
tcf7l2,trim14
tcf7l2,tmprss12
tcf7l2,4930519f16rik
tcf7l2,rnf19b
tcf7l2,4930597o21rik
tcf7l2,4930599n23rik
tcf7l2,1700009n14rik
tcf7l2,1700015g11rik
tcf7l2,2310034g01rik
tcf7l2,yipf7
tcf7l2,2310030a07rik
tcf7l2,pcdh1
tcf7l2,spaca3
tcf7l2,1700025e21rik
tcf7l2,4932412d23rik
tcf7l2,5133401n09rik
tcf7l2,4930422c21rik
tcf7l2,1700007g11rik
tcf7l2,4930444p10rik
tcf7l2,gbp8
tcf7l2,asb5
tcf7l2,lhpp
tcf7l2,abp1
tcf7l2,fam101b
tcf7l2,1700003i16rik
tcf7l2,2410137f16rik
tcf7l2,1700066j24rik
tcf7l2,tmem200a
tcf7l2,9430085m18rik
tcf7l2,e130218i03rik
tcf7l2,tmem213
tcf7l2,c430039j16rik
tcf7l2,sphkap
tcf7l2,prdm8
tcf7l2,9130221d24rik
tcf7l2,9230110i02rik
tcf7l2,krtap16-5
tcf7l2,6430503k07rik
tcf7l2,9230117e06rik
tcf7l2,ninl
tcf7l2,4930551e15rik
tcf7l2,nrip3
tcf7l2,zc3h6
tcf7l2,sfi1
tcf7l2,crispld2
tcf7l2,spz1
tcf7l2,parp9
tcf7l2,fgf20
tcf7l2,erap1
tcf7l2,abo
tcf7l2,syt13
tcf7l2,v1rd2
tcf7l2,egfl8
tcf7l2,sytl3
tcf7l2,akr1c6
tcf7l2,wnt16
tcf7l2,peli2
tcf7l2,klra20
tcf7l2,trim34
tcf7l2,hecw1
tcf7l2,cadm3
tcf7l2,c79119
tcf7l2,wwtr1
tcf7l2,nhedc2
tcf7l2,c80143
tcf7l2,c81452
tcf7l2,a630081d01rik
tcf7l2,hrh3
tcf7l2,rusc2
tcf7l2,mobkl2c
tcf7l2,oas1d
tcf7l2,ai413194
tcf7l2,upk3b
tcf7l2,spty2d1
tcf7l2,c330005m16rik
tcf7l2,mtus1
tcf7l2,b630019k06rik
tcf7l2,smg6
tcf7l2,amigo2
tcf7l2,ccdc65
tcf7l2,prickle1
tcf7l2,d230046o15rik
tcf7l2,gpr120
tcf7l2,c030016d13rik
tcf7l2,krt9
tcf7l2,gcm2
tcf7l2,grm5
tcf7l2,pip4k2b
tcf7l2,fam50b
tcf7l2,krt75
tcf7l2,6330403m23rik
tcf7l2,prr9
tcf7l2,cpa1
tcf7l2,krt7
tcf7l2,dlx1as
tcf7l2,igf2as
tcf7l2,2010002m12rik
tcf7l2,v1ra3
tcf7l2,v1rb8
tcf7l2,v1rb10
tcf7l2,slc5a5
tcf7l2,oas1c
tcf7l2,pnpla3
tcf7l2,baalc
tcf7l2,igf2bp1
tcf7l2,atp6v0a4
tcf7l2,ubox5
tcf7l2,caln1
tcf7l2,cdhr1
tcf7l2,xpnpep2
tcf7l2,il17rc
tcf7l2,v1rc14
tcf7l2,v1rc18
tcf7l2,v1rf3
tcf7l2,v1rh1
tcf7l2,ucn2
tcf7l2,lrrc4
tcf7l2,oog1
tcf7l2,kctd12b
tcf7l2,dtx4
tcf7l2,lbxcor1
tcf7l2,igsf11
tcf7l2,dtx3l
tcf7l2,csta
tcf7l2,hsh2d
tcf7l2,taar2
tcf7l2,frmd4a
tcf7l2,slc38a5
tcf7l2,leprel1
tcf7l2,4931408c20rik
tcf7l2,bc032203
tcf7l2,kcnh8
tcf7l2,trib1
tcf7l2,plekhh1
tcf7l2,spsb4
tcf7l2,trim52
tcf7l2,pion
tcf7l2,9330159f19rik
tcf7l2,gm266
tcf7l2,zfp583
tcf7l2,fam126b
tcf7l2,tapbpl
tcf7l2,zbbx
tcf7l2,fbxl21
tcf7l2,rassf4
tcf7l2,duoxa1
tcf7l2,plekhg1
tcf7l2,scgn
tcf7l2,etnk2
tcf7l2,a430107o13rik
tcf7l2,sertad4
tcf7l2,slc36a3
tcf7l2,hbq1
tcf7l2,usp43
tcf7l2,kctd11
tcf7l2,tns4
tcf7l2,plekhh3
tcf7l2,pyy
tcf7l2,bc006965
tcf7l2,c630004h02rik
tcf7l2,slc25a21
tcf7l2,tmem63c
tcf7l2,pou6f2
tcf7l2,serinc5
tcf7l2,chdh
tcf7l2,pcdh20
tcf7l2,naprt1
tcf7l2,apol9a
tcf7l2,krt79
tcf7l2,clic5
tcf7l2,kcng3
tcf7l2,ttc7
tcf7l2,zfp521
tcf7l2,dsg1b
tcf7l2,lims2
tcf7l2,lzts2
tcf7l2,habp2
tcf7l2,afap1l2
tcf7l2,c1ql2
tcf7l2,5430435g22rik
tcf7l2,cps1
tcf7l2,dner
tcf7l2,c1ql3
tcf7l2,pip5kl1
tcf7l2,cytip
tcf7l2,ppp1r16b
tcf7l2,gm4856
tcf7l2,gbp6
tcf7l2,npr2
tcf7l2,6430704m03rik
tcf7l2,c8a
tcf7l2,9330182l06rik
tcf7l2,4931409k22rik
tcf7l2,cytl1
tcf7l2,sel1l3
tcf7l2,slc10a4
tcf7l2,arhgap24
tcf7l2,adap1
tcf7l2,gimap7
tcf7l2,8430410a17rik
tcf7l2,slc6a1
tcf7l2,clec12a
tcf7l2,gprc5a
tcf7l2,rerg
tcf7l2,vwde
tcf7l2,ccdc136
tcf7l2,ffar2
tcf7l2,lim2
tcf7l2,ano5
tcf7l2,p2ry6
tcf7l2,spon1
tcf7l2,helt
tcf7l2,gpm6a
tcf7l2,ces5
tcf7l2,bc024137
tcf7l2,9230110c19rik
tcf7l2,ntm
tcf7l2,ttc12
tcf7l2,cplx3
tcf7l2,lctl
tcf7l2,prtg
tcf7l2,cd109
tcf7l2,gm590
tcf7l2,zfp352
tcf7l2,arhgef9
tcf7l2,ube2dnl
tcf7l2,il20ra
tcf7l2,c2cd4c
tcf7l2,npc1l1
tcf7l2,gm257
tcf7l2,adam6b
tcf7l2,aard
tcf7l2,gpr20
tcf7l2,apol8
tcf7l2,muc19
tcf7l2,mmp25
tcf7l2,morc2b
tcf7l2,ccdc112
tcf7l2,dmrt3
tcf7l2,itga8
tcf7l2,xirp2
tcf7l2,pak7
tcf7l2,slc22a15
tcf7l2,pde5a
tcf7l2,d630039a03rik
tcf7l2,dmrta1
tcf7l2,podn
tcf7l2,kctd8
tcf7l2,elfn1
tcf7l2,prickle2
tcf7l2,plxna4
tcf7l2,parp12
tcf7l2,cyp2b23
tcf7l2,rgma
tcf7l2,tox3
tcf7l2,disc1
tcf7l2,layn
tcf7l2,c2cd4a
tcf7l2,tarm1
tcf7l2,gm4980
tcf7l2,tbx22
tcf7l2,vasn
tcf7l2,myo1g
tcf7l2,vwa1
tcf7l2,obox6
tcf7l2,ccrl1
tcf7l2,adam34
tcf7l2,olfr304
tcf7l2,olfr813
tcf7l2,olfr145
tcf7l2,olfr290
tcf7l2,olfr881
tcf7l2,olfr470
tcf7l2,olfr282
tcf7l2,olfr1030
tcf7l2,olfr984
tcf7l2,olfr971
tcf7l2,olfr120
tcf7l2,olfr1141
tcf7l2,olfr815
tcf7l2,olfr1472
tcf7l2,olfr1126
tcf7l2,olfr147
tcf7l2,olfr376
tcf7l2,olfr1257
tcf7l2,olfr1120
tcf7l2,olfr329
tcf7l2,mfrp
tcf7l2,creg2
tcf7l2,kcnc2
tcf7l2,krt12
tcf7l2,serpina5
tcf7l2,gm667
tcf7l2,gulo
tcf7l2,nlrc4
tcf7l2,sh3rf2
tcf7l2,nkain3
tcf7l2,e130006d01rik
tcf7l2,ttll13
tcf7l2,ephb1
tcf7l2,gm648
tcf7l2,c2cd4d
tcf7l2,trpa1
tcf7l2,gm725
tcf7l2,gm715
tcf7l2,bc089491
tcf7l2,hist2h3b
tcf7l2,hist1h2bp
tcf7l2,hist2h2bb
tcf7l2,9230105e10rik
tcf7l2,d830013h23rik
tcf7l2,a430057m04rik
tcf7l2,nrcam
tcf7l2,b230325k18rik
tcf7l2,9330162g02rik
tcf7l2,9530059o14rik
tcf7l2,a430010j10rik
tcf7l2,a330035p11rik
tcf7l2,e030011o05rik
tcf7l2,tmprss11bnl
tcf7l2,dlx6os1
tcf7l2,f830001a07rik
tcf7l2,4932425i24rik
tcf7l2,glt28d2
tcf7l2,rnf152
tcf7l2,a330048o09rik
tcf7l2,a130015j22rik
tcf7l2,lypd6
tcf7l2,lrrc31
tcf7l2,a330023f24rik
tcf7l2,9530091c08rik
tcf7l2,ppm1e
tcf7l2,a830018l16rik
tcf7l2,islr2
tcf7l2,a930025a13rik
tcf7l2,a630089n07rik
tcf7l2,tmem88b
tcf7l2,d430040l24rik
tcf7l2,samd12
tcf7l2,c230088h06rik
tcf7l2,slc26a9
tcf7l2,c920008g01rik
tcf7l2,lingo4
tcf7l2,c530008m17rik
tcf7l2,itgb8
tcf7l2,lrrn4
tcf7l2,arl4c
tcf7l2,gm799
tcf7l2,pigl
tcf7l2,dnahc2
tcf7l2,xaf1
tcf7l2,gfod1
tcf7l2,c230040d14
tcf7l2,gm5086
tcf7l2,e130202h07rik
tcf7l2,a430075n02
tcf7l2,vwa5b2
tcf7l2,ankrd44
tcf7l2,a730036i17rik
tcf7l2,fam19a3
tcf7l2,tmem61
tcf7l2,gal3st4
tcf7l2,thsd7a
tcf7l2,dnahc6
tcf7l2,gm839
tcf7l2,gm765
tcf7l2,far2
tcf7l2,tmem145
tcf7l2,4930565o14
tcf7l2,frem3
tcf7l2,zfp36l3
tcf7l2,cd59b
tcf7l2,slc41a2
tcf7l2,scgb1c1
tcf7l2,e030013i19rik
tcf7l2,pramel6
tcf7l2,pramel7
tcf7l2,adam32
tcf7l2,prune2
tcf7l2,eras
tcf7l2,cmtm1
tcf7l2,khdc1a
tcf7l2,gm5142
tcf7l2,e030044b06rik
tcf7l2,gm1631
tcf7l2,accsl
tcf7l2,4930434e21rik
tcf7l2,apold1
tcf7l2,6430531b16rik
tcf7l2,eg381936
tcf7l2,zbtb2
tcf7l2,pabpn1l
tcf7l2,gpr114
tcf7l2,kcnf1
tcf7l2,vmn2r-ps105
tcf7l2,ms4a14
tcf7l2,gm1322
tcf7l2,glipr2
tcf7l2,gm5301
tcf7l2,gm5328
tcf7l2,4930448n21rik
tcf7l2,fam55c
tcf7l2,rnf133
tcf7l2,fam84b
tcf7l2,tdpoz3
tcf7l2,tdpoz4
tcf7l2,d630004n19rik
tcf7l2,a330087d11rik
tcf7l2,cyp2c54
tcf7l2,bc049352
tcf7l2,spink7
tcf7l2,bc049265
tcf7l2,e330016l19rik
tcf7l2,e530001k10rik
tcf7l2,gm1553
tcf7l2,loc432488
tcf7l2,d630045m09rik
tcf7l2,gprin2
tcf7l2,gm9918
tcf7l2,tmem90b
tcf7l2,igkv4-90
tcf7l2,gm16478
tcf7l2,gm15514
tcf7l2,gm5600
tcf7l2,gm5631
tcf7l2,akap14
tcf7l2,rhox4c
tcf7l2,b930049p21rik
tcf7l2,rnase12
tcf7l2,wdfy4
tcf7l2,a630010a05rik
tcf7l2,hmcn1
tcf7l2,bc021767
tcf7l2,gm5891
tcf7l2,loc545964
tcf7l2,parp14
tcf7l2,rp23-433p19.11
tcf7l2,has2as
tcf7l2,4932431l22rik
tcf7l2,gm6280
tcf7l2,prr19
tcf7l2,gm6522
tcf7l2,loc625360
tcf7l2,gm6611
tcf7l2,gm6658
tcf7l2,c230055k05rik
tcf7l2,gm14092
tcf7l2,3110082d06rik
tcf7l2,klhl3
tcf7l2,gm6894
tcf7l2,gm6896
tcf7l2,ctxn3
tcf7l2,wfdc9
tcf7l2,rbm46
tcf7l2,susd1
tcf7l2,9530082p21rik
tcf7l2,c79589
tcf7l2,loc665918
tcf7l2,frmpd1
tcf7l2,dspp
tcf7l2,apol7e
tcf7l2,myo3a
tcf7l2,eg668730
tcf7l2,rnf213
tcf7l2,kis2
tcf7l2,gm11428
tcf7l2,gm11837
tcf7l2,b230344g16rik
tcf7l2,isg15
tcf7l2,ildr2
tcf7l2,loc100040223
tcf7l2,cyp3a41b
tcf7l2,gm3716
tcf3,pzp
tcf3,aatk
tcf3,abca4
tcf3,abl2
tcf3,acadl
tcf3,acadm
tcf3,macf1
tcf3,acox1
tcf3,adipoq
tcf3,acta1
tcf3,actc1
tcf3,actg2
tcf3,actl7b
tcf3,acta2
tcf3,adam10
tcf3,adam11
tcf3,adam4
tcf3,adam8
tcf3,adam9
tcf3,adcy6
tcf3,adcy7
tcf3,adcyap1r1
tcf3,add1
tcf3,add2
tcf3,adh1
tcf3,adh7
tcf3,adh5
tcf3,adk
tcf3,adm
tcf3,adora1
tcf3,adora2a
tcf3,adra2a
tcf3,adra2b
tcf3,adrb1
tcf3,adrb2
tcf3,aebp1
tcf3,aebp2
tcf3,crisp1
tcf3,afp
tcf3,ager
tcf3,angpt1
tcf3,agtrap
tcf3,agxt
tcf3,nr0b1
tcf3,ahr
tcf3,ahsg
tcf3,akap2
tcf3,akt1
tcf3,alcam
tcf3,akr1b3
tcf3,alk
